iter	Passed	Remaining
555	13144	18747
556	13173	18731
557	13201	18713
558	13227	18693
559	13252	18671
560	13273	18643
561	13298	18623
562	13317	18592
563	13343	18572
564	13378	18564
565	13411	18553
566	13429	18522
567	13458	18505
568	13486	18487
569	13518	18475
570	13542	18451
571	13562	18423
572	13594	18410
573	13615	18383
574	13645	18368
575	13681	18361
576	13711	18345
577	13732	18318
578	13755	18292
579	13775	18264
580	13804	18247
581	13821	18214
582	13847	18194
583	13886	18190
584	13914	18172
585	13938	18148
586	13963	18126
587	13987	18102
588	14005	18072
589	14033	18053
590	14056	18028
591	14079	18003
592	14098	17973
593	14116	17942
594	14154	17936
595	14178	17913
596	14203	17891
597	14233	17875
598	14268	17865
599	14301	17853
600	14327	17831
601	14345	17800
602	14377	17787
603	14396	17757
604	14428	17743
605	14448	17715
606	14468	17686
607	14483	17652
608	14511	17632
609	14540	17615
610	14564	17592
611	14584	17563
612	14614	17546
613	14636	17520
614	14664	17502
615	14686	17475
616	14710	17451
617	14732	17426
618	14749	17394
619	14774	17372
620	14800	17350
621	14829	17333
622	14858	17315
623	14879	17287
624	14912	17274
625	14933	17247
626	14962	17229
627	14994	17215
628	15016	17189
629	15044	17169
630	15064	17141
631	15095	17126
632	15121	17103
633	15147	17082
634	15173	17061
635	15206	17047
636	15231	17024
637	15254	16999
638	15271	16968
639	15298	16947
640	15322	16923
641	15351	16905
642	15380	16887
643	15404	16863
644	15435	16847
645	15454	16817
646	15472	16787
647	15501	16769
648	15533	16754
649	15558	16731
650	15573	16697
651	15589	16665
652	15615	16643
653	15641	16622
654	15674	16608
655	15698	16584
656	15725	16562
657	15750	16540
658	15768	16509
659	15800	16494
660	15817	16463
661	15843	16441
662	15859	16409
663	15888	16390
664	15913	16367
665	15931	16338
666	15950	16308
667	15979	16290
668	16010	16273
669	16031	16246
670	16050	16217
671	16084	16203
672	16108	16180
673	16137	16161
674	16156	16133
675	16183	16111
676	16203	16084
677	16230	16062
678	16260	16044
679	16287	16023
680	16299	15988
681	16324	15965
682	16347	15941
683	16368	15913
684	16396	15894
685	16421	15871
686	16443	15845
687	16475	15828
688	16502	15808
689	16521	15779
690	16544	15754
691	16569	15731
692	16596	15710
693	16618	15684
694	16649	15667
695	16677	15647
696	16706	15628
697	16737	15610
698	16755	15581
699	16773	15551
700	16795	15526
701	16819	15501
702	16843	15478
703	16865	15452
704	16887	15426
705	16908	15399
706	16933	15376
707	16954	15349
708	16986	15333
709	17008	15307
710	17032	15283
711	17062	15265
712	17092	15247
713	17118	15224
714	17144	15201
715	17165	15176
716	17196	15157
717	17213	15127
718	17240	15106
719	17269	15086
720	17295	15064
721	17318	15039
722	17345	15018
723	17368	14993
724	17394	14971
725	17424	14952
726	17450	14930
727	17479	14910
728	17514	14895
729	17542	14874
730	17571	14855
731	17606	14840
732	17634	14819
733	17663	14800
734	17690	14778
735	17713	14753
736	17735	14727
737	17764	14707
738	17792	14686
739	17809	14656
740	17843	14640
741	17867	14617
742	17887	14589
743	17909	14563
744	17927	14534
745	17955	14513
746	17991	14499
747	18017	14476
748	18033	14446
749	18061	14425
750	18090	14404
751	18116	14382
752	18148	14364
753	18178	14345
754	18207	14324
755	18228	14298
756	18250	14272
757	18267	14243
758	18286	14214
759	18312	14192
760	18342	14172
761	18378	14157
762	18410	14139
763	18444	14123
764	18467	14098
765	18506	14085
766	18534	14063
767	18558	14039
768	18585	14017
769	18609	13993
770	18641	13974
771	18662	13948
772	18682	13921
773	18710	13899
774	18740	13879
775	18765	13856
776	18795	13836
777	18822	13814
778	18853	13795
779	18876	13769
780	18906	13750
781	18939	13732
782	18968	13711
783	18994	13688
784	19026	13670
785	19060	13652
786	19095	13636
787	19135	13623
788	19163	13601
789	19182	13573
790	19199	13544
791	19223	13519
792	19248	13495
793	19270	13469
794	19293	13444
795	19318	13421
796	19344	13398
797	19361	13368
798	19383	13343
799	19406	13317
800	19443	13302
801	19473	13281
802	19498	13257
803	19525	13235
804	19550	13211
805	19575	13188
806	19605	13167
807	19631	13144
808	19671	13130
809	19699	13108
810	19727	13086
811	19747	13059
812	19784	13043
813	19812	13021
814	19840	12999
815	19864	12975
816	19885	12948
817	19899	12917
818	19934	12900
819	19971	12883
820	19991	12856
821	20013	12831
822	20037	12806
823	20078	12792
824	20098	12765
825	20126	12743
826	20153	12720
827	20175	12695
828	20204	12673
829	20226	12647
830	20248	12621
831	20284	12604
832	20308	12580
833	20348	12565
834	20383	12547
835	20410	12524
836	20442	12504
837	20477	12486
838	20488	12454
839	20517	12432
840	20550	12413
841	20584	12394
842	20613	12372
