iter	Logloss
324	0.1252677502
325	0.125063929
326	0.1249176817
327	0.1248171246
328	0.1246679872
329	0.1245387919
330	0.1244087146
331	0.124345238
332	0.1241931641
333	0.1241014595
334	0.124047806
335	0.123893858
336	0.1237482871
337	0.1236232952
338	0.1234608723
339	0.1233620094
340	0.1231818742
341	0.1230807985
342	0.1229495893
343	0.122745148
344	0.1226289278
345	0.1224565019
346	0.1223108441
347	0.122125761
348	0.121960343
349	0.1217661438
350	0.1215227063
351	0.1214449438
352	0.1212808211
353	0.1210964722
354	0.1209301318
355	0.1207521789
356	0.1205447118
357	0.1204326538
358	0.1202923189
359	0.1201889595
360	0.1199611293
361	0.1198027573
362	0.1196424667
363	0.1194557732
364	0.1193515184
365	0.1192308889
366	0.119151813
367	0.1190463003
368	0.1189089513
369	0.1187140356
370	0.1186132778
371	0.118445081
372	0.1182855974
373	0.118192866
374	0.1181083647
375	0.1180058279
376	0.1178613078
377	0.1177204644
378	0.117617139
379	0.11742492
380	0.1172695543
381	0.1170920273
382	0.1170129207
383	0.1168984983
384	0.1168612375
385	0.1167509058
386	0.1166610204
387	0.1164688871
388	0.1163478012
389	0.116167725
390	0.116053591
391	0.1159161525
392	0.1157394497
393	0.1156287556
394	0.1155297542
395	0.1154083462
396	0.115321464
397	0.1151858948
398	0.1151050748
399	0.1149577912
400	0.1148403229
401	0.114636714
402	0.1145173949
403	0.1144447488
404	0.1143533154
405	0.1142564649
406	0.1141915407
407	0.1140749687
408	0.113909662
409	0.1137807696
410	0.1136589419
411	0.1135191751
412	0.1134337401
413	0.1132461971
414	0.113139685
415	0.1130064949
416	0.1128507503
417	0.1127217538
418	0.1125924897
419	0.1124504899
420	0.1122888751
421	0.1122026784
422	0.1120542679
423	0.1119459924
424	0.1118395735
425	0.1117108287
426	0.1116096044
427	0.1115529391
428	0.1114587372
429	0.111362605
430	0.1112620702
431	0.1111940649
432	0.1110777768
433	0.1109646608
434	0.1108608852
435	0.1107624143
436	0.110592072
437	0.1104363106
438	0.1103776705
439	0.1102739315
440	0.1101795139
441	0.1100710442
442	0.10998632
443	0.1098862718
444	0.1097796966
445	0.1096621963
446	0.1094611858
447	0.109393133
448	0.109207281
449	0.1090430093
450	0.1088787087
451	0.1087361482
452	0.1086196756
453	0.1084744076
454	0.1082882674
455	0.1081982776
456	0.1079292555
457	0.1078001415
458	0.1077089043
459	0.1075559424
460	0.1074705401
461	0.1073788536
462	0.1072959919
463	0.1071457547
464	0.1069621099
465	0.1069161332
466	0.1068124159
467	0.1066531363
468	0.1064766499
469	0.1063124063
470	0.1062003763
471	0.1061030094
472	0.1059491731
473	0.1057918313
474	0.1056597379
475	0.1054995235
476	0.1053744184
477	0.105230495
478	0.1051821887
479	0.1050065647
480	0.1048904727
481	0.104809001
482	0.1046775366
483	0.104595441
484	0.1044795363
485	0.1044200932
486	0.1042940974
487	0.1042204386
488	0.10412028
489	0.1039949765
490	0.1037608266
491	0.1036502282
492	0.1035546456
493	0.1034782203
494	0.1034046034
495	0.1032154505
496	0.1031546363
497	0.1030814361
498	0.1029807052
499	0.1028792273
500	0.1027066642
501	0.1025857242
502	0.102493782
503	0.1023771536
504	0.1022307752
505	0.102119767
506	0.1020218563
507	0.1019147839
508	0.1017992088
509	0.1017096689
510	0.1016508565
511	0.1015544005
512	0.1014745845
513	0.1013057175
514	0.1011528276
515	0.1009844658
516	0.1008389721
517	0.1007783589
518	0.1006300166
519	0.1005419413
520	0.1003478341
521	0.1000952066
522	0.1000314653
523	0.09994744118
524	0.09986726094
525	0.09978537667
526	0.09963914839
527	0.09949306202
528	0.09934638395
529	0.09926830431
530	0.09917657416
531	0.09908877315
532	0.09893651979
533	0.09881252517
534	0.09874244778
535	0.09845928627
536	0.09834101274
537	0.09814414575
538	0.09806138133
539	0.09785012125
540	0.09779224239
541	0.09767064952
542	0.09758858922
543	0.09743306753
544	0.09739284713
545	0.09735718782
546	0.09727086946
547	0.09716186151
548	0.09707737101
549	0.09699766078
550	0.09684746739
551	0.09670873842
552	0.09661908381
553	0.09652786364
554	0.09642117904
555	0.09637242776
556	0.09627715775
557	0.09622079818
558	0.09612077607
559	0.09607911914
560	0.09593090511
561	0.09579535954
562	0.09567345584
563	0.09556181284
564	0.0954506271
565	0.09535959982
566	0.09524648292
567	0.09510702725
568	0.0950168877
569	0.09494836346
570	0.09487766589
571	0.09476506383
572	0.09471265686
573	0.09460202209
574	0.09451309799
575	0.09442020878
576	0.09435391357
577	0.0942513318
578	0.09415289849
579	0.09410034729
580	0.09395465481
581	0.0938983468
582	0.09382756736
583	0.09372851987
584	0.0936440971
585	0.09348300972
586	0.093394434
587	0.09328422443
588	0.0931417922
589	0.09301851623
590	0.09288919348
591	0.0927594296
592	0.09267800355
593	0.09252791125
594	0.09238802294
595	0.09216350217
596	0.09203786236
597	0.09195694705
598	0.09190523265
599	0.09184003882
600	0.09172705315
601	0.09159939503
602	0.09150861326
603	0.09144990739
604	0.09134697737
605	0.09125167501
606	0.09117416357
607	0.0909811398
608	0.09088487151
609	0.09085242894
610	0.0906911495
611	0.09053866961
612	0.09040163514
613	0.09023567677
614	0.09013689812
615	0.09004026887
616	0.08998415279
617	0.08989037595
618	0.08983524881
619	0.08971145267
620	0.08964741408
621	0.08961469204
622	0.08955585458
623	0.08940909754
624	0.08934488342
625	0.08924324709
626	0.08916707291
627	0.08906437145
628	0.08902081503
629	0.0889074726
630	0.08886200554
631	0.08870816869
632	0.08865143456
633	0.08849332354
634	0.08844446219
635	0.08835253484
636	0.08825644997
637	0.08814264202
638	0.0879994303
639	0.08786568335
640	0.08776404595
641	0.0876836499
642	0.08761942881
643	0.08755257009
644	0.08743441825
645	0.08730566656
646	0.08719841751
647	0.08708875788
648	0.08697519793
649	0.08682101244
650	0.08672658607
651	0.08659298317
652	0.08650594236
653	0.0863748541
654	0.08631821003
655	0.08618294321
656	0.08615090465
657	0.08605086626
658	0.0859831306
659	0.08591541838
660	0.08579509701
661	0.08573087483
662	0.08567401967
663	0.08562570048
664	0.08551376817
665	0.08538180538
666	0.08527032502
667	0.08520003079
668	0.08513667883
669	0.08503696319
670	0.08498470888
671	0.08490883872
672	0.08481716247
673	0.08474855251
674	0.08471388253
675	0.08467809092
676	0.08459667618
677	0.08454488058
678	0.08449360744
679	0.08440350785
680	0.08426664277
681	0.0841731732
682	0.08403996567
683	0.08396298204
684	0.08383349843
685	0.08372648933
686	0.0836139545
687	0.08350523154
688	0.08343036503
689	0.08335882799
690	0.08327967941
691	0.08317177337
692	0.08304805678
693	0.08291723535
694	0.08280756721
695	0.08275020383
696	0.0827062294
697	0.08260860857
698	0.08251661211
699	0.08241388149
700	0.08235932618
701	0.08230236304
702	0.08217827048
703	0.082078046
704	0.08204056744
705	0.08190274841
706	0.08182570676
707	0.08178219817
708	0.08165723142
709	0.08160775066
710	0.08154914969
711	0.08148029593
712	0.0814508679
713	0.08138544342
714	0.08131322043
715	0.08126223077
716	0.08120605645
717	0.08113570573
718	0.08098598759
719	0.08088483545
720	0.080830549
721	0.08070268666
722	0.08065940731
723	0.08060615501
724	0.08049305516
725	0.08040016829
726	0.08033787469
727	0.08024126248
728	0.08016753578
729	0.08010228675
730	0.08002943843
731	0.07996332271
732	0.07991350569
733	0.0798409999
734	0.07982104419
735	0.07973861159
736	0.07963596134
737	0.07950394088
738	0.0794157293
739	0.07936726766
740	0.07930510362
741	0.07923264923
742	0.07913949337
743	0.0790595436
744	0.07900093566
745	0.07894596704
746	0.0788741756
747	0.07879433298
748	0.07864087951
749	0.07855733566
750	0.07850510771
751	0.07841413258
752	0.07832374098
753	0.07825047211
754	0.07814601588
