iter	Passed	Remaining
581	8022	20690
582	8040	20688
583	8064	20699
584	8079	20690
585	8096	20683
586	8109	20668
587	8123	20652
588	8137	20641
589	8149	20623
590	8163	20608
591	8176	20593
592	8194	20589
593	8209	20579
594	8222	20563
595	8237	20552
596	8249	20533
597	8262	20517
598	8280	20514
599	8296	20506
600	8315	20504
601	8331	20496
602	8347	20488
603	8363	20480
604	8378	20467
605	8391	20452
606	8404	20435
607	8422	20432
608	8436	20419
609	8448	20401
610	8463	20388
611	8476	20374
612	8488	20355
613	8500	20338
614	8515	20326
615	8528	20311
616	8540	20292
617	8554	20279
618	8569	20267
619	8580	20248
620	8592	20229
621	8604	20211
622	8616	20193
623	8628	20174
624	8639	20153
625	8650	20133
626	8661	20113
627	8672	20094
628	8687	20082
629	8698	20061
630	8710	20043
631	8721	20022
632	8735	20010
633	8748	19993
634	8762	19982
635	8777	19970
636	8794	19962
637	8808	19950
638	8823	19938
639	8836	19922
640	8850	19911
641	8862	19892
642	8879	19885
643	8896	19878
644	8910	19866
645	8923	19850
646	8937	19837
647	8952	19824
648	8965	19810
649	8979	19795
650	8992	19781
651	9012	19781
652	9032	19779
653	9049	19772
654	9061	19756
655	9078	19748
656	9090	19731
657	9104	19718
658	9119	19705
659	9131	19688
660	9143	19670
661	9156	19653
662	9168	19637
663	9181	19622
664	9193	19602
665	9205	19585
666	9216	19566
667	9227	19546
668	9243	19536
669	9256	19522
670	9274	19515
671	9286	19498
672	9300	19485
673	9315	19474
674	9327	19456
675	9341	19444
676	9357	19433
677	9371	19420
678	9386	19408
679	9401	19397
680	9415	19383
681	9430	19371
682	9446	19362
683	9460	19350
684	9474	19335
685	9486	19319
686	9499	19302
687	9514	19291
688	9526	19273
689	9543	19265
690	9558	19255
691	9571	19240
692	9586	19228
693	9600	19214
694	9613	19198
695	9627	19186
696	9642	19174
697	9654	19157
698	9665	19136
699	9680	19126
700	9695	19114
701	9708	19098
702	9718	19077
703	9728	19056
704	9739	19035
705	9751	19020
706	9767	19010
707	9780	18993
708	9792	18976
709	9804	18959
710	9819	18948
711	9833	18935
712	9848	18923
713	9861	18908
714	9875	18894
715	9888	18879
716	9901	18864
717	9914	18848
718	9925	18829
719	9936	18811
720	9950	18796
721	9966	18786
722	9978	18769
723	9992	18756
724	10005	18740
725	10016	18722
726	10030	18708
727	10046	18699
728	10058	18681
729	10074	18672
730	10086	18654
731	10100	18642
732	10114	18628
733	10126	18611
734	10137	18592
735	10150	18577
736	10162	18559
737	10177	18548
738	10189	18531
739	10201	18514
740	10214	18498
741	10229	18487
742	10242	18472
743	10258	18462
744	10277	18458
745	10292	18446
746	10313	18445
747	10333	18441
748	10358	18449
749	10373	18436
750	10389	18427
751	10403	18413
752	10414	18395
753	10430	18384
754	10444	18371
755	10460	18361
756	10475	18349
757	10487	18332
758	10501	18319
759	10515	18305
760	10529	18292
761	10543	18277
762	10557	18264
763	10569	18247
764	10582	18233
765	10595	18217
766	10607	18199
767	10619	18183
768	10632	18167
769	10644	18150
770	10657	18136
771	10670	18119
772	10682	18102
773	10695	18088
774	10711	18077
775	10727	18067
776	10739	18050
777	10755	18041
778	10773	18033
779	10786	18019
780	10800	18005
781	10815	17993
782	10831	17982
783	10847	17972
784	10861	17959
785	10876	17948
786	10891	17936
787	10905	17922
788	10919	17908
789	10934	17896
790	10947	17880
791	10960	17865
792	10973	17851
793	10986	17835
794	10999	17821
795	11011	17803
